 &plot nbnd=  49, nks=   401 /
            0.000000  0.000000  0.000000
  -22.856  -22.679  -22.398  -22.014  -21.531  -20.954  -20.289  -19.546  -18.753  -18.016
  -16.292  -15.405  -14.348  -13.225  -12.081  -10.957  -10.926  -10.722  -10.454  -10.399
  -10.274  -10.020   -9.960   -9.879   -9.629   -9.413   -9.158   -9.002   -8.769   -8.578
   -8.339   -8.049   -7.905   -7.806   -7.382   -7.338   -7.284   -7.120   -6.963   -6.542
   -5.961   -1.664   -0.975   -0.097   -0.057   -0.032    0.041    0.205    0.472
            0.000000  0.000000  0.085000
  -22.849  -22.671  -22.390  -22.007  -21.524  -20.947  -20.282  -19.539  -18.746  -18.009
  -16.286  -15.399  -14.344  -13.222  -12.079  -10.958  -10.918  -10.714  -10.484  -10.390
  -10.304  -10.047   -9.951   -9.887   -9.657   -9.404   -9.183   -9.020   -8.761   -8.594
   -8.365   -8.040   -7.916   -7.832   -7.406   -7.352   -7.275   -7.142   -6.977   -6.533
   -5.952   -1.667   -0.977   -0.087   -0.058   -0.023    0.050    0.214    0.482
            0.000000  0.000000  0.087500
  -22.841  -22.664  -22.383  -21.999  -21.517  -20.939  -20.274  -19.532  -18.739  -18.003
  -16.280  -15.394  -14.339  -13.218  -12.077  -10.960  -10.908  -10.705  -10.514  -10.381
  -10.333  -10.075   -9.942   -9.896   -9.685   -9.395   -9.208   -9.038   -8.752   -8.609
   -8.391   -8.032   -7.926   -7.859   -7.431   -7.368   -7.267   -7.163   -6.991   -6.525
   -5.943   -1.670   -0.980   -0.077   -0.060   -0.013    0.060    0.224    0.492
            0.000000  0.000000  0.090000
  -22.833  -22.656  -22.375  -21.992  -21.509  -20.932  -20.267  -19.524  -18.732  -17.996
  -16.274  -15.388  -14.334  -13.214  -12.075  -10.961  -10.899  -10.695  -10.545  -10.372
  -10.364  -10.103   -9.933   -9.905   -9.714   -9.386   -9.233   -9.058   -8.743   -8.625
   -8.418   -8.023   -7.938   -7.886   -7.456   -7.385   -7.258   -7.185   -7.005   -6.516
   -5.934   -1.673   -0.983   -0.067   -0.062   -0.003    0.069    0.234    0.503
            0.000000  0.000000  0.092500
  -22.825  -22.648  -22.367  -21.984  -21.501  -20.924  -20.259  -19.517  -18.725  -17.989
  -16.268  -15.382  -14.329  -13.210  -12.073  -10.963  -10.890  -10.686  -10.577  -10.395
  -10.362  -10.133   -9.924   -9.914   -9.743   -9.377   -9.258   -9.079   -8.734   -8.640
   -8.446   -8.014   -7.950   -7.913   -7.481   -7.404   -7.249   -7.206   -7.020   -6.506
   -5.924   -1.676   -0.985   -0.064   -0.056    0.007    0.079    0.244    0.514
            0.000000  0.000000  0.095000
  -22.817  -22.640  -22.359  -21.976  -21.493  -20.916  -20.251  -19.509  -18.717  -17.981
  -16.261  -15.376  -14.324  -13.207  -12.072  -10.965  -10.880  -10.676  -10.609  -10.427
  -10.353  -10.163   -9.923   -9.914   -9.773   -9.367   -9.283   -9.100   -8.725   -8.655
   -8.474   -8.005   -7.963   -7.940   -7.506   -7.424   -7.239   -7.226   -7.035   -6.497
