 &plot nbnd=  31, nks=   401 /
            0.000000  0.000000 -0.500000
  -11.985  -10.871  -10.709  -10.616  -10.050   -9.736   -9.436   -9.436   -9.307   -9.266
   -8.811   -8.577   -8.197   -7.385   -6.573   -6.062   -1.813   -1.244    0.122    0.994
    0.995
            0.000000  0.000000 -0.432500
  -21.579  -20.804  -20.407  -19.658  -18.732  -18.113  -16.028  -15.445  -13.753  -13.045
  -12.010  -10.859  -10.726  -10.631  -10.057   -9.723   -9.450   -9.443   -9.298   -9.258
   -8.798   -8.559   -8.210   -7.368   -6.582   -6.053   -1.822   -1.232    0.102    0.979
    0.980
            0.000000  0.000000 -0.430000
  -21.592  -20.788  -20.419  -19.642  -18.743  -18.102  -16.036  -15.432  -13.765  -13.032
  -12.035  -10.850  -10.742  -10.644  -10.065   -9.710   -9.465   -9.450   -9.288   -9.249
   -8.784   -8.541   -8.224   -7.351   -6.592   -6.043   -1.830   -1.219    0.082    0.963
    0.965
            0.000000  0.000000 -0.427500
  -21.604  -20.772  -20.431  -19.627  -18.753  -18.090  -16.044  -15.419  -13.777  -13.018
  -12.060  -10.844  -10.758  -10.654  -10.073   -9.699   -9.479   -9.456   -9.278   -9.240
   -8.771   -8.522   -8.237   -7.333   -6.601   -6.033   -1.839   -1.206    0.062    0.948
    0.950
            0.000000  0.000000 -0.425000
  -21.616  -20.756  -20.443  -19.611  -18.763  -18.079  -16.051  -15.406  -13.788  -13.005
  -12.085  -10.842  -10.775  -10.660  -10.081   -9.690   -9.493   -9.461   -9.268   -9.230
   -8.757   -8.504   -8.251   -7.316   -6.610   -6.024   -1.847   -1.193    0.042    0.932
    0.935
            0.000000  0.000000 -0.422500
  -21.628  -20.740  -20.455  -19.596  -18.773  -18.068  -16.058  -15.394  -13.800  -12.991
  -12.110  -10.845  -10.791  -10.661  -10.091   -9.682   -9.507   -9.465   -9.258   -9.220
   -8.744   -8.485   -8.264   -7.298   -6.619   -6.014   -1.855   -1.180    0.022    0.917
    0.920
            0.000000  0.000000 -0.420000
  -21.640  -20.723  -20.466  -19.580  -18.784  -18.056  -16.066  -15.381  -13.811  -12.978
  -12.135  -10.852  -10.807  -10.658  -10.100   -9.675   -9.522   -9.468   -9.248   -9.209
   -8.730   -8.467   -8.278   -7.281   -6.629   -6.005   -1.863   -1.167    0.002    0.902
    0.905
            0.000000  0.000000 -0.417500
  -21.652  -20.707  -20.478  -19.565  -18.794  -18.045  -16.073  -15.368  -13.823  -12.964
  -12.160  -10.863  -10.823  -10.652  -10.110   -9.671   -9.536   -9.469   -9.237   -9.198
   -8.717   -8.448   -8.291   -7.263   -6.638   -5.995   -1.871   -1.154   -0.018    0.887
    0.890
            0.000000  0.000000 -0.415000
  -21.664  -20.691  -20.489  -19.549  -18.804  -18.034  -16.079  -15.355  -13.834  -12.951
  -12.185  -10.877  -10.838  -10.642  -10.120   -9.668   -9.550   -9.470   -9.225   -9.187
   -8.703   -8.429   -8.304   -7.246   -6.647   -5.986   -1.879   -1.141   -0.038    0.871
    0.875
            0.000000  0.000000 -0.412500
  -21.676  -20.675  -20.501  -19.534  -18.814  -18.023  -16.086  -15.342  -13.845  -12.938
  -12.210  -10.893  -10.854  -10.630  -10.131   -9.667   -9.563   -9.470   -9.213   -9.176
   -8.690   -8.411   -8.317   -7.228   -6.656   -5.977   -1.887   -1.128   -0.058    0.856
    0.860
            0.000000  0.000000 -0.410000
  -21.688  -20.658  -20.512  -19.518  -18.824  -18.012  -16.093  -15.329  -13.857  -12.925
  -12.235  -10.911  -10.870  -10.617  -10.142   -9.667   -9.577   -9.469   -9.201   -9.164
   -8.676   -8.392   -8.330   -7.210   -6.665   -5.967   -1.895   -1.115   -0.077    0.841
    0.845
            0.000000  0.000000 -0.407500
  -21.700  -20.642  -20.523  -19.502  -18.833  -18.001  -16.099  -15.316  -13.868  -12.912
  -12.260  -10.930  -10.886  -10.603  -10.154   -9.669   -9.591   -9.468   -9.188   -9.152
   -8.663   -8.374   -8.342   -7.192   -6.675   -5.958   -1.902   -1.102   -0.097    0.826
    0.831
            0.000000  0.000000 -0.405000
  -21.712  -20.626  -20.533  -19.487  -18.843  -17.990  -16.105  -15.303  -13.879  -12.900
  -12.284  -10.950  -10.901  -10.588  -10.165   -9.672   -9.605   -9.466   -9.174   -9.140
